Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Latest Year,"1000 t of
 CO₂ equivalent",%,kg of CO₂ equivalent,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,1990 Percent Change,1991 Percent Change,1992 Percent Change,1993 Percent Change,1994 Percent Change,1995 Percent Change,1996 Percent Change,1997 Percent Change,1998 Percent Change,1999 Percent Change,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change,2017 Percent Change
642,Romania,247994.3,204473.46,191274.11,182090.01,180133.16,187227.78,189592.38,184139.93,166852.83,147899.99,143154.46,146187.17,148897.93,153779.79,152551.97,151387.14,152110.74,154670.41,149918.1,128031.3,124173.34,129010.35,125638.73,116001.0,116214.83,116418.66,114287.85,116875.47,116115.12,2018,116115.12,-53.18,5.95,1991,1994,1994,1998,2001,1993.0,2017,1991,2003,2004,1996,1998.0,1994.0,1990,-0.1754912915337167,-0.06455287644665476,-0.04801538483174737,-0.010746608229633277,0.03938541909773856,0.012629536065641572,-0.028758803491996943,-0.09388023553609479,-0.11359016206078133,-0.03208607383949113,0.0211848796048689,0.018543077343928197,0.03278662100943926,-0.007984274136412898,-0.007635627386522686,0.004779798336899533,0.016827674364085093,-0.030725398607270762,-0.14599171147446507,-0.03013294405352446,0.038953691670047766,-0.02613449231011318,-0.07670986486412268,0.0018433461780502042,0.0017539069669507907,-0.018302993695340573,0.022641251891605235,-0.006505642287470637
643,Russian Federation,3187507.08,3024887.55,2537506.16,2399711.49,2137226.57,2084988.22,2029941.37,1912753.07,1879354.9,1905174.11,1901067.27,1942384.53,1924360.11,1959432.5,1974435.64,1995073.02,2057942.51,2059557.1,2098480.69,1961217.41,2057878.02,2119644.44,2147996.18,2092550.41,2094363.54,2094011.75,2098138.55,2155270.61,2220122.95,2018,2220122.95,-30.35,15.23,1995,1992,1995,,2004,1988.0,2019,1977,2011,2011,1997,2003.0,1994.0,1988,-0.0510177784452169,-0.161123804420432,-0.05430318640093466,-0.10938186573420139,-0.02444212079957431,-0.02640151607187491,-0.05772989394270044,-0.017460784940734747,0.013738336489824353,-0.0021556245061508227,0.02173371802882073,-0.009279532307642465,0.01822548171610141,0.007656880244662624,0.010452293091711069,0.03151237542172767,0.0007845651626099525,0.018899009889067824,-0.06541079012740404,0.049286024847189226,0.030014616706970768,0.01337570559711431,-0.025812787991084905,0.0008664689707523563,-0.00016796988358574905,0.001970762580486864,0.027229879552043913,0.030090114762897604
646,Rwanda,,,,,,,,,,,,,2381.07,,,6180.08,,,,,,,,,,,,,,2005,6180.08,,0.7,2004,1980,1996,2005,2004,2001.0,2016,2006,2004,2002,,1998.0,1998.0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Saint Kitts and Nevis,,,,,164.41,,,,,,,,,,,,,,,,,,,,,,,,,1994,164.41,,3.95,1994,1994,1993,,2008,1992.0,2016,,2012,2004,1993,1997.0,1993.0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Saint Lucia,,,,,886.07,,,,,,493.63,,,,,546.14,,,,,647.6,,,,,,,,,2010,647.6,,3.72,1993,1982,1993,,2003,1993.0,2016,2002,,2002,1985,1997.0,1993.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Saint Vincent and the Grenadines,392.18,,,,379.57,,,410.4,,,295.12,,,,381.02,,,,,,,,,,,,,,,2004,381.02,-2.84,3.51,1996,1988,1996,,2004,1996.0,2016,,2010,2005,1993,1998.0,1996.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Samoa,,,,,560.83,,,,,,,,,,,,,,,,,,,,,,,,,1994,560.83,,3.32,2002,2004,1994,2005,2000,1992.0,2016,2005,2002,2002,1995,1998.0,1994.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,San Marino,,,,,,,,,,,,,,,,,,237.45,,,267.27,,,,,,,,,2010,267.27,,8.56,,2005,1995,,2010,2009.0,2018,,,,,1999.0,1994.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Sao Tome and Principe,,,,,,,,,88.17,,,,,,,102.29,,,,,,,153.42,,,,,,,2012,153.42,,0.81,2013,2001,1999,2001,2008,2001.0,2016,2006,2013,2006,1987,1998.0,1999.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Saudi Arabia,165268.97,,,,,,,,,,296059.87,,,,,,,,,,525332.15,,548262.55,,,,,,,2012,548262.55,231.74,18.81,1990,1996,2002,1991,2005,1993.0,2016,,2000,2012,1996,1997.0,1994.0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Senegal,,,,,,,,,,,16882.11,,,,,13580.08,,,,,,,,,,,,,,2005,13580.08,,1.22,1992,1977,1995,1988,2001,1993.0,2016,1977,2001,2003,1984,1995.0,1994.0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Serbia,80802.93,,,,,,,,66342.41,,,,,,,,,,,,,,,,,,,,,1998,66342.41,-17.90,6.85,2000,2006,2002,2008,2007,2001.0,2017,1992,2009,2009,2001,2007.0,2001.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Seychelles,,,,,,249.28,,,,,330.08,,,,,,,,,,,,,,,,,,,2000,330.08,,4.08,1993,1977,1993,2005,2002,1993.0,2016,2005,,2008,1991,1997.0,1992.0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,Singapore,,,,,26859.08,,,,,,38789.97,,,,,,,,,,46869.5,,48333.87,,,,,,,2012,48333.87,,9.0,1996,1986,1996,,2006,1989.0,2016,,2005,2005,1994,1999.0,1997.0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Slovakia,73517.13,64096.66,58415.82,55050.77,52701.64,53302.33,53189.63,53130.67,52525.6,51197.48,49291.58,51564.19,50196.23,50412.28,51271.02,51271.66,51168.78,49417.37,49935.39,45653.72,46405.54,45704.01,43185.82,42855.65,40791.62,41830.67,42316.79,43475.29,43348.35,2018,43348.35,-41.04,7.95,1993,1993,1994,1995,2002,1993.0,2016,1993,2007,2002,1996,2002.0,1994.0,1993,-0.128139795446313,-0.08862926711001795,-0.057605114504940665,-0.04267206435078015,0.01139793752148894,-0.00211435410046811,-0.001108486748262756,-0.011388337470617248,-0.0252851942671763,-0.03722644161392321,0.04610544032063895,-0.026529263816613798,0.004304108097361009,0.017034341632633912,1.2482685150533263e-05,-0.0020065665905883417,-0.03422809767987425,0.010482548949893464,-0.08574419865350003,0.01646788038302245,-0.01511737607190863,-0.05509779120037831,-0.007645333584032867,-0.04816237765615499,0.02547214354320803,0.011621138270077975,0.02737684025655065,-0.0029198195112672583
705,Slovenia,18609.59,17289.66,17371.45,17555.31,17944.6,18634.26,19281.69,19647.74,19411.18,18788.62,19037.6,19952.64,20121.41,19844.1,20156.01,20456.75,20625.25,20789.28,21514.46,19530.1,19555.22,19565.61,19004.84,18307.64,16575.01,16750.9,17607.61,17366.76,17502.14,2018,17502.14,-5.95,8.42,1993,2000,1996,1999,2002,1992.0,2016,1991,1999,2004,1995,2001.0,1995.0,1992,-0.07092740893270622,0.004730573070841236,0.010584032996669856,0.022175057005544032,0.03843273185247929,0.03474406818408675,0.018984331767599363,-0.012040061605049807,-0.03207223878198035,0.013251638491810446,0.04806488212799938,0.008458529798563019,-0.013781837356328474,0.015718021981344574,0.014920611767904542,0.008236890024075183,0.007952873298505416,0.03488240092970994,-0.09223378137308585,0.0012862197326179907,0.0005313159350802198,-0.02866100264699135,-0.03668539172126683,-0.09463972418072461,0.010611758303615085,0.05114411762950045,-0.013678744588277579,0.007795351579684468
90,Solomon Islands,,,,,294.38,,,,,,422.29,,,,,493.02,,,,,618.61,,,,,,,,,2010,618.61,,1.17,,2007,1996,,2003,1993.0,2016,,,2004,1997,1999.0,1994.0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,South Africa,347349.36,,,,379837.16,,,,,,,,,,,,,,,,,,,,,,,,,1994,379837.16,9.35,9.36,1994,1975,1996,1991,2002,1990.0,2016,1975,2002,2002,1997,1997.0,1997.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,31521.81,32646.6,33381.66,33638.5,,,,2015,33638.5,,3.14,,,2014,,,2012.0,,2013,,,,2014.0,2014.0,2016,,,,,,,,,,,,,,,,,,,,,,,0.035682912878416476,0.022515667787763656,0.007694045173307633,,,
724,Spain,289383.33,296990.56,306740.1,296219.09,312944.73,328901.25,321217.52,335660.95,345704.24,373171.35,388776.13,386579.77,404906.86,412869.59,428860.79,443439.52,436395.82,447253.68,413027.78,373425.05,358858.91,358230.88,350958.86,324693.22,326815.62,338254.29,326890.38,340298.29,334255.16,2018,334255.16,15.51,7.16,1994,1986,1994,1985,2002,1988.0,2017,1982,2004,2004,1997,1996.0,1993.0,1982,0.02628772707812845,0.032827777421612254,-0.03429942808260137,0.05646374782935142,0.050988300713675605,-0.023361814526396543,0.04496463953771884,0.02992093658794679,0.07945262690443133,0.04181666143448587,-0.005649420914807671,0.0474083007499331,0.019665584327220438,0.03873184266247352,0.03399408465390375,-0.015884240538597036,0.024880760773556415,-0.07652457996544593,-0.09588393787943279,-0.03900686362631541,-0.0017500749807214477,-0.020299813349424312,-0.07483965499546019,0.006536631716547772,0.035000377276948956,-0.03359576016020366,0.04101653282057421,-0.017758331962232327
144,Sri Lanka,,,,28326.0,29598.41,29128.0,,,,,18797.24,,,,,,,,,,,,,,,,,,,2000,18797.24,,1.0,1992,1979,1994,1990,2002,1989.0,2016,1990,2006,2005,1994,1998.0,1993.0,1980,,,,0.04492021464379015,-0.015893083446036453,,,,,,,,,,,,,,,,,,,,,,,
275,State of Palestine,,,,,,,,,,,,,,,,,,,,,,3261.75,,,,,,,,2011,3261.75,,0.79,2015,,2015,,,2019.0,2016,,2017,2017,2015,2017.0,2015.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Sudan,,,,,,54194.0,,,,,67839.6,,,,,,,,,,,,,,,,,,,2000,67839.6,,2.49,2006,1982,1996,,2004,1993.0,2017,2005,2005,2006,1985,1995.0,1993.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Suriname,,,,,,,,,,,,,,3330.0,,,,,,,,,,,,,,,,2003,3330.0,,6.82,2011,1980,1996,,2006,1997.0,2019,1985,2000,2011,1998,2000.0,1997.0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Sweden,71184.93,71428.09,70970.22,71276.38,73788.74,73120.48,77087.95,72084.29,72549.44,69454.61,68114.65,68934.26,69642.1,70017.22,69455.15,66624.03,66247.36,65129.16,62753.43,58496.75,64467.31,60131.47,57294.3,55607.71,53846.36,53739.18,53285.94,52715.03,51779.24,2018,51779.24,-27.26,5.19,1991,1974,1994,1983,2002,1988.0,2016,1975,2003,2002,1996,1995.0,1993.0,1985,0.0034158915377173723,-0.006410223204904336,0.004313922092956785,0.03524814251228809,-0.009056395325357356,0.05425935387732686,-0.0649084584555693,0.006452862336578592,-0.04265822038047436,-0.01929259987206042,0.012032800579611003,0.010268333916981355,0.0053863970213419085,-0.008027596639798138,-0.04076184415410514,-0.00565366580196362,-0.016879163184766868,-0.03647720928690011,-0.06783183006889026,0.10206652506335818,-0.0672564125911256,-0.047182781328977956,-0.02943730877242594,-0.03167456455228958,-0.0019904780935981613,-0.008434069890906374,-0.010714083302274548,-0.0177518631783004
756,Switzerland,53778.9,55658.49,55396.14,52921.29,51914.23,52829.75,53432.35,52303.07,53869.04,53658.46,53080.7,54601.12,53068.38,54095.78,54698.08,55414.41,55022.4,53159.34,54524.83,53082.11,54726.72,50615.83,52037.42,52816.49,48877.39,48412.5,48725.31,47873.18,46332.51,2018,46332.51,-13.85,5.43,1990,1974,1995,1995,2003,1988.0,2017,1976,2002,2003,2009,1996.0,1993.0,1975,0.03495032438372664,-0.004713566609514533,-0.044675495440657034,-0.019029392518587467,0.01763524182098043,0.011406451857144858,-0.02113476199343654,0.029940307519233596,-0.0039091099451559145,-0.01076736082250594,0.028643555944062638,-0.02807158534476958,0.019359927700826774,0.011133955365834506,0.01309607211075785,-0.007074152733918885,-0.03386002791590343,0.025686737269499684,-0.026459871585110876,0.03098237805543149,-0.07511668888616016,0.028085877481412367,0.0149713417767445,-0.07458087426862328,-0.009511350749293272,0.006461347792408937,-0.01748844696934709,-0.03218232003806721
760,Syrian Arab Republic,,,,,52787.4,55114.49,55256.94,57356.71,62271.89,64533.88,69648.27,69197.2,71073.91,72926.55,74843.52,79215.75,,,,,,,,,,,,,,2005,79215.75,,4.31,1992,2003,1996,2003,2006,1989.0,2017,1998,2003,2005,,1997.0,1996.0,1975,,,,,0.04408419433425394,0.00258461976151833,0.038000113650882524,0.08569494310255941,0.03632441539834423,0.07925123981387772,-0.00647639919842958,0.02712118409415419,0.026066386385665278,0.026286311363968282,0.058418283907544645,,,,,,,,,,,,,
762,Tajikistan,24181.0,23972.0,20283.9,18018.0,12093.0,9526.0,7896.0,7932.0,7022.0,6750.0,6750.0,6980.0,7178.0,7500.0,8382.0,7876.0,8458.0,7630.0,7675.0,8266.0,8184.0,,,,,,,,,2010,8184.0,-66.16,1.09,2016,2016,1998,2001,2008,1998.0,2017,2001,,2007,,1997.0,1998.0,1992,-0.008643149580248956,-0.1538503253796095,-0.11170928667563937,-0.32883782883782886,-0.21227156206069628,-0.1711106445517531,0.004559270516717325,-0.11472516389309127,-0.03873540301908288,0.0,0.034074074074074076,0.02836676217765043,0.0448592922819727,0.1176,-0.06036745406824147,0.07389537836465211,-0.09789548356585481,0.005897771952817824,0.07700325732899023,-0.009920154851197677,,,,,,,,
764,Thailand,,,,,223990.13,,,,,,226086.0,238303.0,249798.0,261886.0,279133.0,287728.0,290984.0,301055.0,303027.0,304459.0,314920.0,314272.0,324780.0,318660.9,,,,,,2013,318660.9,,4.68,1997,1983,2004,,2002,1989.0,2016,1998,2002,2005,2011,2001.0,1994.0,1987,,,,,,,,,,,0.05403695938713587,0.04823690847366588,0.048391100008807114,0.06585689956698716,0.030791773097412344,0.011316243118500807,0.03461015038627553,0.006550298118284035,0.004725651509601455,0.034359306179157126,-0.0020576654388416104,0.0334360044801955,-0.01884075374099383,,,,,
626,Timor-Leste,,,,,,,,,,,,,,,,,,,,,1276.59,,,,,,,,,2010,1276.59,,1.17,,,2007,,2008,2009.0,2017,,,,2013,2003.0,2006.0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Togo,,,4258.24,4625.05,4660.06,4995.74,5527.08,5774.8,6277.31,,4917.19,,,,,6158.02,,,,,,,,,,,,,,2005,6158.02,,1.1,2004,1978,1996,1996,2004,1991.0,2017,1995,2004,2004,1985,1995.0,1995.0,1998,,,0.08614122266476301,0.007569647895698472,0.0720334072951849,0.10635861754214594,0.04481932593702285,0.08701773221583435,,,,,,,,,,,,,,,,,,,,
776,Tonga,,,,,229.22,,,,,,245.09,,,,,,192.19,,,,,,,,,,,,,2006,192.19,,1.89,2010,2016,1998,,2008,1998.0,2016,,2010,2009,1995,1998.0,1998.0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Trinidad and Tobago,16006.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,16006.18,0.00,13.11,1994,1984,1996,2018,1999,1989.0,2018,1993,2009,2002,1986,2000.0,1994.0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Tunisia,,,,,25140.76,,,,,,34237.87,,,,,,,,,,,,,,,,,,,2000,34237.87,,3.53,1995,1974,1993,1987,2003,1989.0,2017,1981,2016,2004,1985,1995.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Turkey,219367.81,226756.07,232975.38,240316.7,234287.67,247761.96,267396.69,278626.96,280231.0,277650.22,298759.82,280301.38,286003.42,305260.93,314668.94,337139.73,358291.53,391422.39,387590.13,395596.0,398882.58,427830.53,447254.81,439325.69,458368.97,472595.01,497741.9,523752.84,520941.59,2018,520941.59,137.47,6.33,1994,1996,1997,,2009,1991.0,,1994,2017,2009,,1998.0,2004.0,1983,0.03367978191513153,0.027427314294166404,0.03151114079092824,-0.025087852820881773,0.057511733331933254,0.07924836403457582,0.04199853782782434,0.005756944697670243,-0.009209473612840935,0.07602947334239475,-0.06178354237862375,0.020342532741008907,0.06733314587636753,0.030819568033157763,0.07141089298486206,0.06273897176105601,0.092469001430204,-0.00979059986834174,0.02065550534013855,0.00830792020141765,0.07257261021526688,0.04540180898263611,-0.01772841749874081,0.04334661148543344,0.031036219576556497,0.05321023173731778,0.052257887069583654,-0.005367512661124663
795,Turkmenistan,,,,,34901.24,,,,,,50315.64,,,,75408.52,,,,,,66367.2,,,,,,,,,2010,66367.2,,13.05,1996,,1996,,1999,1993.0,2016,2009,,,,1996.0,1995.0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Tuvalu,,,,,5.56,,,,,,,,,,,,,,,,,,,,18.43,,,,,2014,18.43,,1.68,,,2003,,1998,1993.0,2016,,,2004,2002,1998.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Uganda,,,,,41547.17,,,,,,27559.78,,,,,,,,,,,,,,,,,,,2000,27559.78,,1.17,1999,1991,1993,2000,2002,1988.0,2016,1988,2008,2004,1990,1997.0,1993.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Ukraine,942072.46,855689.21,800682.92,710580.89,604307.69,561511.11,514681.25,498995.26,480322.33,449025.44,427203.05,445295.32,430433.29,439724.29,442498.57,441635.07,459266.97,462601.91,450384.56,389970.18,406799.09,428125.58,417169.51,408768.45,362502.5,318938.91,337397.31,322778.65,339244.28,2018,339244.28,-63.99,7.67,1999,1999,1995,1999,2004,1988.0,2016,1991,2002,2007,1999,2002.0,1997.0,1988,-0.09169491060167495,-0.06428302397315484,-0.11253147500636085,-0.1495582016003837,-0.07081918815231354,-0.0833997033469204,-0.03047709626103533,-0.037421056865349765,-0.06515809914563,-0.0485994512916685,0.042350516926318804,-0.033375670779562716,0.02158522636573951,0.006309135208337088,-0.001951418735658287,0.03992413917671883,0.007261440987145238,-0.02641007253947563,-0.1341395451034112,0.04315435093011479,0.0524251172734924,-0.025590785768979295,-0.020138240687820157,-0.11318375965659778,-0.12017459189936629,0.05787440610491842,-0.043327731332534855,0.051012140982682724
784,United Arab Emirates,,,,,130435.7,,,,,,129834.0,,,,,195308.0,,,,,,,,,199878.61,,,,,2014,199878.61,,21.69,1992,1990,2000,2016,2005,1989.0,2016,2007,2002,2002,,1998.0,1995.0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,United Kingdom of Great Britain and Northern Ireland,797812.04,807236.09,786435.91,767022.5,758171.05,751691.0,773629.78,748416.32,747129.66,716725.96,716279.71,719097.19,699596.36,706682.23,703280.27,695430.66,688259.17,676546.33,656112.47,600031.69,614493.22,567259.49,583865.7,570218.68,529981.28,512121.42,486371.7,475259.76,465931.88,2018,465931.88,-41.60,6.94,1994,1976,1994,1985,2002,1988.0,2016,1976,2004,2005,1997,1996.0,1993.0,1984,0.011812368737879575,-0.025767158155676533,-0.02468530461687594,-0.011540013493737086,-0.00854694992640519,0.029185902185871627,-0.032591118713139605,-0.0017191768346258355,-0.04069400751671413,-0.0006226229059709237,0.003933491289317663,-0.02711849006112784,0.010128511817871659,-0.004813988318342125,-0.011161425017653326,-0.010312300582203249,-0.017018066028818887,-0.030203193918737225,-0.08547433948329015,0.024101277050883812,-0.07686615321809406,0.029274450745636647,-0.023373560049853765,-0.07056485767881196,-0.0336990393321063,-0.0502804979334783,-0.02284660065542465,-0.019626908871897768
834,United Republic of Tanzania,38988.84,,,,39236.7,,,,,,,,,,,,,,,,,,,,,,,,,1994,39236.7,0.64,1.36,1993,1979,1996,1999,2002,1993.0,2018,2000,2002,2004,1985,1997.0,1996.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,United States of America,6437000.13,6373259.7,6480086.59,6596774.55,6685730.47,6771015.64,6974407.04,7028804.64,7077750.26,7125608.98,7275396.97,7172475.08,7214460.6,7255112.41,7381668.68,7391771.13,7314388.89,7416454.47,7210129.3,6753906.09,6981613.04,6820533.47,6580674.82,6769551.03,6829016.66,6676371.43,6524080.44,6488234.64,6676649.62,2018,6676649.62,3.72,20.41,…,1974,…,,…,1988.0,2016,1987,,,,2000.0,1992.0,1973,-0.009902194921968987,0.016761734972136733,0.018007160611105348,0.013484759760358936,0.01275629796664536,0.030038536434395295,0.007799602129330213,0.006963576668706518,0.006761854860925917,0.021021079099403414,-0.01414656690547563,0.005853700365871408,0.005634767760738831,0.017443736616067063,0.0013685862151158194,-0.010468700753725883,0.013954081678585738,-0.027819919994735695,-0.06327531601964474,0.033714852851914646,-0.023071970485491172,-0.03516713920619459,0.0287016476526035,0.008784279745653958,-0.02235244656732181,-0.022810443007362652,-0.0054943835119238265,0.029039483072702262
858,Uruguay,25658.13,,,,28109.2,,,,32240.39,,28371.21,,30812.3,,30396.31,,35019.52,,37228.81,,31199.58,,34294.76,,32564.6,,32147.55,32006.48,,2017,32006.48,24.74,9.31,1991,1975,1994,1990,2001,1991.0,2016,1984,2003,2004,1992,1999.0,1994.0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004388203766694498,
860,Uzbekistan,180315.32,183155.74,176299.41,203048.7,183614.0,184178.05,188963.96,179273.1,173629.76,182190.66,197973.67,199796.95,204220.18,201710.11,198948.62,196226.63,211745.07,212548.44,227298.98,207574.59,199239.54,204026.59,205269.93,,,,,,,2012,205269.93,13.84,6.97,1996,1997,1995,1998,1999,1993.0,2018,2002,,2019,,1995.0,1993.0,1993,0.015752516203282028,-0.03743442602454058,0.15172648620888754,-0.095714476379312,0.003071933512695047,0.02598523548272991,-0.051284170801670255,-0.03147901163085815,0.04930548772284195,0.08662908405952319,0.009209709553800759,0.022138626240290362,-0.012290998862110528,-0.013690389638873287,-0.013681874244717007,0.07908427107982235,0.0037940434693473396,0.06939848629328922,-0.0867772921814256,-0.040154481336082556,0.024026606365383035,0.006094009609237681,,,,,,
548,Vanuatu,,,,,299.39,,,,,,586.23,,,,,,,,,,,,,,,,,,,2000,586.23,,3.17,2019,1989,1993,,2001,1994.0,2016,2019,2018,2005,1999,1999.0,1993.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Venezuela (Bolivarian Republic of),,,,,,,,,,192192.24,,,,,,,,,,,,,,,,,,,,1999,192192.24,,8.1,1998,1977,1994,,2005,1989.0,2017,1988,2005,2005,,1998.0,1994.0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Viet Nam,,,,,84454.06,,,,,,135795.01,,,,,,,,,,266049.23,,,278441.86,,,,,,2013,278441.86,,3.07,1995,1994,1995,,2002,1994.0,2016,1989,2007,2002,1994,1998.0,1994.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Yemen,,,,,,17870.11,,,,,25742.09,,,,,,,,,,34139.25,,37942.87,,,,,,,2012,37942.87,,1.55,1996,1997,1996,2006,2004,1996.0,,2008,2006,2004,1987,1997.0,1996.0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Zambia,,,,,32770.07,,,,,,14404.7,,,,,,,,,,,,,,,,,,,2000,14404.7,,1.38,1994,1980,1993,,2006,1990.0,2016,1991,2011,2006,1983,1996.0,1993.0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Zimbabwe,,,,,27594.22,,,,,,68540.68,,,,,,21184.72,,,,,,,,,,,,,2006,21184.72,,1.74,2012,1981,1995,2012,2009,1992.0,2017,2013,2012,2012,1993,1997.0,1992.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
